K,baseline_id,bridge_certificate_passed,bridge_certificate_status,bridge_delta_cx,bridge_delta_depth,bridge_delta_gates,bridge_delta_ir_bytes,bridge_format,bridge_runtime_s,bridge_serialized_bytes,category,cell_id,certificate_kind,certificate_output_cx,certificate_output_depth,certificate_output_gate_types,certificate_output_gates,certificate_output_h,certificate_output_ir_bytes,certificate_output_ir_encoding,certificate_output_qasm_bytes,certificate_output_rz,certificate_output_serialized_bytes,certificate_runtime_s,compiler_pipeline,compiler_runtime_s,config_mode,config_path,config_sha256,density_realized,hardware,input_certificate_status,log_path,m,memory_cap_bytes,n,native_output_cx,native_output_depth,native_output_gate_types,native_output_gates,native_output_h,native_output_ir_bytes,native_output_rz,output_basis,output_certificate_passed,output_certificate_status,pass_sequence,post_bridge_cx,post_bridge_depth,post_bridge_gate_types,post_bridge_gates,post_bridge_h,post_bridge_ir_bytes,post_bridge_native_cx,post_bridge_native_depth,post_bridge_native_gate_types,post_bridge_native_gates,post_bridge_native_h,post_bridge_native_rz,post_bridge_qasm_bytes,post_bridge_rz,pre_bridge_cx,pre_bridge_depth,pre_bridge_gate_types,pre_bridge_gates,pre_bridge_h,pre_bridge_ir_bytes,pre_bridge_rz,r,representation,representation_id,representation_manifest_path,representation_manifest_sha256,reused_verified,rss_peak_bytes,seed,semantic_capable,serialized_input_bytes,status,status_stage,target_basis,target_id,timeout_s,tool,tool_commit,tool_commit_source,tool_version,total_error_budget,wall_runtime_s,worker_runtime_s
8,authors_phase_table_unified,True,passed,0,0,0,14,direct Qiskit CNOT-Rz parity/phase table,0.0002995419781655073,330,authors-reference,w5-5292ac675d6ac1048284,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1817,ucc-circuit-dag,237,4,312,0.0024203750072047114,authors exact phase-polynomial extraction and CX-Rz-CX lowering,0.00032895791810005903,unified_target_basis,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-5292ac675d6ac1048284/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"[""cx"",""rz"",""h""]",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""lower two-body phase gadgets to CX-Rz-CX""]",8,9,"[""cx"",""rz""]",12,0,1789,0,1,"[""phase_gadget""]",4,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-456a3e63ae074c6324ea,data/runs/w4-matched-representation-20260802/representations/rep-456a3e63ae074c6324ea/representation_manifest.json,deaa2df3a22b8f6a0f3f3ae23f2261fd39de0aeb47e96c62fabd6c867343e112,False,106725376,20260811,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.3148397500626743,0.13865383400116116
8,authors_phase_table_unified,True,passed,0,0,0,14,direct Qiskit CNOT-Rz parity/phase table,0.0003380000125616789,330,authors-reference,w5-77a21895704cbbc0f2ad,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1817,ucc-circuit-dag,237,4,312,0.0024562920443713665,authors exact phase-polynomial extraction and CX-Rz-CX lowering,0.0003226660192012787,unified_target_basis,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-77a21895704cbbc0f2ad/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"[""cx"",""rz"",""h""]",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""lower two-body phase gadgets to CX-Rz-CX""]",8,9,"[""cx"",""rz""]",12,0,1789,0,1,"[""phase_gadget""]",4,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-471d3d5012ff7b7bff98,data/runs/w4-matched-representation-20260802/representations/rep-471d3d5012ff7b7bff98/representation_manifest.json,cae3a05a8a8df65986f80c705ad6f7693124e1d81e38812839ba6770cc105e3c,False,106561536,20260812,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.3146166669903323,0.13131966604851186
8,pyzx_full_reduce_native,True,passed,0,0,0,-7,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.11784891702700406,2110,semantic-capable,w5-faf97521d2978892720a,pyzx_rewrite_identity_up_to_global_phase_v1,0,21,"[""cz"",""h"",""rz""]",38,20,5137,ucc-circuit-dag,499,4,553,0.0020301250042393804,PyZX full_reduce/extract native,0.0015533750411123037,recommended_native,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-faf97521d2978892720a/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1901,4,"""native_pyzx""",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()""]",8,9,"[""cx"",""rz""]",12,0,1768,8,9,"[""CNOT"",""ZPhase""]",12,0,4,249,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-456a3e63ae074c6324ea,data/runs/w4-matched-representation-20260802/representations/rep-456a3e63ae074c6324ea/representation_manifest.json,deaa2df3a22b8f6a0f3f3ae23f2261fd39de0aeb47e96c62fabd6c867343e112,False,106676224,20260811,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.31599929195363075,0.13257416593842208
8,pyzx_full_reduce_native,True,passed,0,0,0,-7,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10371625004336238,2110,semantic-capable,w5-1a1aef2bf34da077a102,pyzx_rewrite_identity_up_to_global_phase_v1,0,21,"[""cz"",""h"",""rz""]",38,20,5137,ucc-circuit-dag,499,4,553,0.0019262910354882479,PyZX full_reduce/extract native,0.001552790985442698,recommended_native,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-1a1aef2bf34da077a102/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1901,4,"""native_pyzx""",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()""]",8,9,"[""cx"",""rz""]",12,0,1768,8,9,"[""CNOT"",""ZPhase""]",12,0,4,249,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-471d3d5012ff7b7bff98,data/runs/w4-matched-representation-20260802/representations/rep-471d3d5012ff7b7bff98/representation_manifest.json,cae3a05a8a8df65986f80c705ad6f7693124e1d81e38812839ba6770cc105e3c,False,106414080,20260812,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.2915696249110624,0.11951391608454287
8,pyzx_full_reduce_unified,True,passed,0,0,0,-7,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10433237499091774,2110,semantic-capable,w5-ecf7bfc63238bde70b78,pyzx_rewrite_identity_up_to_global_phase_v1,14,34,"[""cx"",""h"",""rz""]",66,48,8573,ucc-circuit-dag,705,4,759,0.002487458987161517,PyZX full_reduce/extract plus unified Qiskit rebase,0.011273124953731894,unified_target_basis,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-ecf7bfc63238bde70b78/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1901,4,"[""cx"",""rz"",""h""]",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()"",""OpenQASM2 -> Qiskit transpile(basis_gates=[cx,rz,h], optimization_level=0)""]",8,9,"[""cx"",""rz""]",12,0,1768,8,9,"[""CNOT"",""ZPhase""]",12,0,4,249,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-456a3e63ae074c6324ea,data/runs/w4-matched-representation-20260802/representations/rep-456a3e63ae074c6324ea/representation_manifest.json,deaa2df3a22b8f6a0f3f3ae23f2261fd39de0aeb47e96c62fabd6c867343e112,False,108822528,20260811,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.30314937501680106,0.12889333302155137
8,pyzx_full_reduce_unified,True,passed,0,0,0,-7,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10434320801869035,2110,semantic-capable,w5-200ce4845727d4756ac9,pyzx_rewrite_identity_up_to_global_phase_v1,14,34,"[""cx"",""h"",""rz""]",66,48,8573,ucc-circuit-dag,705,4,759,0.0024752499302849174,PyZX full_reduce/extract plus unified Qiskit rebase,0.01159254100639373,unified_target_basis,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-200ce4845727d4756ac9/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1901,4,"[""cx"",""rz"",""h""]",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()"",""OpenQASM2 -> Qiskit transpile(basis_gates=[cx,rz,h], optimization_level=0)""]",8,9,"[""cx"",""rz""]",12,0,1768,8,9,"[""CNOT"",""ZPhase""]",12,0,4,249,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-471d3d5012ff7b7bff98,data/runs/w4-matched-representation-20260802/representations/rep-471d3d5012ff7b7bff98/representation_manifest.json,cae3a05a8a8df65986f80c705ad6f7693124e1d81e38812839ba6770cc105e3c,False,108740608,20260812,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.2971910419873893,0.12906420801300555
8,qiskit_opt3_native,True,passed,0,0,0,-5,OpenQASM2 -> Qiskit QuantumCircuit,0.00017024995759129524,237,local,w5-537c5384dd2ad2193537,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1775,ucc-circuit-dag,237,4,293,0.0012368339812383056,Qiskit preset level 3,0.011186000076122582,recommended_native,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-537c5384dd2ad2193537/cell.log,8,2147483648,9,8,9,"[""cx"",""rz""]",12,0,300,4,"""native_qiskit""",True,passed,"[""transpile(optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""cx"",""rz""]",12,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-456a3e63ae074c6324ea,data/runs/w4-matched-representation-20260802/representations/rep-456a3e63ae074c6324ea/representation_manifest.json,deaa2df3a22b8f6a0f3f3ae23f2261fd39de0aeb47e96c62fabd6c867343e112,False,109674496,20260811,False,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.3254742920398712,0.13369220902677625
8,qiskit_opt3_native,True,passed,0,0,0,-5,OpenQASM2 -> Qiskit QuantumCircuit,0.00016066699754446745,237,local,w5-e8d54a1f312fb107ba2a,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1775,ucc-circuit-dag,237,4,293,0.0012628339463844895,Qiskit preset level 3,0.011390208033844829,recommended_native,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-e8d54a1f312fb107ba2a/cell.log,8,2147483648,9,8,9,"[""cx"",""rz""]",12,0,300,4,"""native_qiskit""",True,passed,"[""transpile(optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""cx"",""rz""]",12,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-471d3d5012ff7b7bff98,data/runs/w4-matched-representation-20260802/representations/rep-471d3d5012ff7b7bff98/representation_manifest.json,cae3a05a8a8df65986f80c705ad6f7693124e1d81e38812839ba6770cc105e3c,False,109756416,20260812,False,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.32379741698969156,0.13235987501684576
8,qiskit_opt3_unified,True,passed,0,0,0,-5,OpenQASM2 -> Qiskit QuantumCircuit,0.00016720802523195744,237,local,w5-4191f5128a5bad7ae38c,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1775,ucc-circuit-dag,237,4,293,0.0012660000938922167,Qiskit preset level 3,0.011601291014812887,unified_target_basis,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-4191f5128a5bad7ae38c/cell.log,8,2147483648,9,8,9,"[""cx"",""rz""]",12,0,1773,4,"[""cx"",""rz"",""h""]",True,passed,"[""transpile(basis_gates=[cx,rz,h], optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""cx"",""rz""]",12,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-456a3e63ae074c6324ea,data/runs/w4-matched-representation-20260802/representations/rep-456a3e63ae074c6324ea/representation_manifest.json,deaa2df3a22b8f6a0f3f3ae23f2261fd39de0aeb47e96c62fabd6c867343e112,False,109854720,20260811,False,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.3230085829272866,0.13152616703882813
8,qiskit_opt3_unified,True,passed,0,0,0,-5,OpenQASM2 -> Qiskit QuantumCircuit,0.00018662505317479372,237,local,w5-3aefbbcba2924d2b4536,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1775,ucc-circuit-dag,237,4,293,0.0012579590547829866,Qiskit preset level 3,0.01150654093362391,unified_target_basis,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-3aefbbcba2924d2b4536/cell.log,8,2147483648,9,8,9,"[""cx"",""rz""]",12,0,1773,4,"[""cx"",""rz"",""h""]",True,passed,"[""transpile(basis_gates=[cx,rz,h], optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""cx"",""rz""]",12,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-471d3d5012ff7b7bff98,data/runs/w4-matched-representation-20260802/representations/rep-471d3d5012ff7b7bff98/representation_manifest.json,cae3a05a8a8df65986f80c705ad6f7693124e1d81e38812839ba6770cc105e3c,False,109821952,20260812,False,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.3186607910320163,0.13306833303067833
8,tket_paulisimp_native,True,passed,0,0,0,-5,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.1758617500308901,605,semantic-capable,w5-8ed2054acd10eb048fe1,pyzx_rewrite_identity_up_to_global_phase_v1,8,11,"[""cx"",""h"",""rz"",""s"",""v""]",48,9,6086,ucc-circuit-dag,575,4,631,0.0032267499482259154,TKET PauliSimp native,0.0022908750688657165,recommended_native,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-8ed2054acd10eb048fe1/cell.log,8,2147483648,9,8,11,"[""CX"",""H"",""Rz"",""S"",""V""]",48,9,2009,4,"""native_tket""",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""CX"",""Rz""]",12,0,4,242,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-456a3e63ae074c6324ea,data/runs/w4-matched-representation-20260802/representations/rep-456a3e63ae074c6324ea/representation_manifest.json,deaa2df3a22b8f6a0f3f3ae23f2261fd39de0aeb47e96c62fabd6c867343e112,False,154730496,20260811,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.517609916976653,0.3088123749475926
8,tket_paulisimp_native,True,passed,0,0,0,-5,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.17456833296455443,605,semantic-capable,w5-d23a5aae30913ca30bd9,pyzx_rewrite_identity_up_to_global_phase_v1,8,11,"[""cx"",""h"",""rz"",""s"",""v""]",48,9,6086,ucc-circuit-dag,575,4,631,0.0032869999995455146,TKET PauliSimp native,0.002335374942049384,recommended_native,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-d23a5aae30913ca30bd9/cell.log,8,2147483648,9,8,11,"[""CX"",""H"",""Rz"",""S"",""V""]",48,9,2009,4,"""native_tket""",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""CX"",""Rz""]",12,0,4,242,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-471d3d5012ff7b7bff98,data/runs/w4-matched-representation-20260802/representations/rep-471d3d5012ff7b7bff98/representation_manifest.json,cae3a05a8a8df65986f80c705ad6f7693124e1d81e38812839ba6770cc105e3c,False,155041792,20260812,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.5203792089596391,0.30556408304255456
8,tket_paulisimp_unified,True,passed,0,0,0,-5,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.17751408298499882,605,semantic-capable,w5-9d06cd5980d63ae46319,pyzx_rewrite_identity_up_to_global_phase_v1,8,7,"[""cx"",""rz""]",12,0,1792,ucc-circuit-dag,242,4,298,0.0014951250050216913,TKET PauliSimp plus unified AutoRebase,0.002345082932151854,unified_target_basis,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-9d06cd5980d63ae46319/cell.log,8,2147483648,9,8,7,"[""CX"",""Rz""]",12,0,605,4,"[""cx"",""rz"",""h""]",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()"",""AutoRebase({CX,Rz,H}, allow_swaps=False)"",""RemoveRedundancies()""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""CX"",""Rz""]",12,0,4,242,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-456a3e63ae074c6324ea,data/runs/w4-matched-representation-20260802/representations/rep-456a3e63ae074c6324ea/representation_manifest.json,deaa2df3a22b8f6a0f3f3ae23f2261fd39de0aeb47e96c62fabd6c867343e112,False,154812416,20260811,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.518416541046463,0.30774791701696813
8,tket_paulisimp_unified,True,passed,0,0,0,-5,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.17323850002139807,605,semantic-capable,w5-0862acbcc4b749c227c4,pyzx_rewrite_identity_up_to_global_phase_v1,8,7,"[""cx"",""rz""]",12,0,1792,ucc-circuit-dag,242,4,298,0.0014961250126361847,TKET PauliSimp plus unified AutoRebase,0.0023045840207487345,unified_target_basis,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-0862acbcc4b749c227c4/cell.log,8,2147483648,9,8,7,"[""CX"",""Rz""]",12,0,605,4,"[""cx"",""rz"",""h""]",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()"",""AutoRebase({CX,Rz,H}, allow_swaps=False)"",""RemoveRedundancies()""]",8,9,"[""cx"",""rz""]",12,0,1770,8,9,"[""CX"",""Rz""]",12,0,4,242,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-471d3d5012ff7b7bff98,data/runs/w4-matched-representation-20260802/representations/rep-471d3d5012ff7b7bff98/representation_manifest.json,cae3a05a8a8df65986f80c705ad6f7693124e1d81e38812839ba6770cc105e3c,False,154796032,20260812,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.524275166913867,0.30506416596472263
8,authors_phase_table_native,True,passed,0,0,0,21,direct Qiskit CNOT-Rz parity/phase table,0.0003285829443484545,330,authors-reference,w5-38e6db71c3042b929f56,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1813,ucc-circuit-dag,237,4,312,0.0023420420475304127,authors exact phase-polynomial IR with certificate lowering,0.00032124994322657585,recommended_native,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-38e6db71c3042b929f56/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"""exact_phase_polynomial_ir""",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""serialize address-complete phase-polynomial IR"",""lower only for common output certificate""]",8,9,"[""cx"",""rz""]",12,0,1789,0,1,"[""phase_gadget""]",4,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1768,4,2,tket_bridge,rep-fa4f2cc4843e1f9385d6,data/runs/w4-matched-representation-20260802/representations/rep-fa4f2cc4843e1f9385d6/representation_manifest.json,e5d5cf6bfd9f5551fa7880d0b8483063cf14697449d8ef53aa23f8fabe5c2b69,False,106627072,20260811,True,318,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.2985281250439584,0.12629299995023757
8,authors_phase_table_native,True,passed,0,0,0,21,direct Qiskit CNOT-Rz parity/phase table,0.0003282079705968499,330,authors-reference,w5-edb9bbad707afcd6fcf4,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1813,ucc-circuit-dag,237,4,312,0.00240212504286319,authors exact phase-polynomial IR with certificate lowering,0.00031504209619015455,recommended_native,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-edb9bbad707afcd6fcf4/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"""exact_phase_polynomial_ir""",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""serialize address-complete phase-polynomial IR"",""lower only for common output certificate""]",8,9,"[""cx"",""rz""]",12,0,1789,0,1,"[""phase_gadget""]",4,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1768,4,2,tket_bridge,rep-0649adbd1a268e5efa86,data/runs/w4-matched-representation-20260802/representations/rep-0649adbd1a268e5efa86/representation_manifest.json,015320badb0a3c139b8d5637b29a60a28a20192d2a8d24bf547034b4a366ef10,False,106610688,20260812,True,318,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.2981912080431357,0.127043875050731
